state,sex,reference,method,cause_group,contribution,ppd_gap,contribution_pct,rnk
Montana,Female,western_europe,stepwise,Road injury,0.00537275848816765,0.059643433223908,9.00813081634273,5
Montana,Male,local_best3,horiuchi,Other,0.012285121564226,0.0419939646954998,29.2544932427934,1
Montana,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.0107029853571359,0.0419939646954998,25.4869608876983,2
Montana,Male,local_best3,horiuchi,Suicide,0.00737648508199451,0.0419939646954998,17.5655838534936,3
Montana,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.0062891932261423,0.0419939646954998,14.9764216637927,4
Montana,Male,local_best3,horiuchi,Road injury,0.00455453884847745,0.0419939646954998,10.8456986176529,5
Montana,Male,local_best3,stepwise,Other,0.0122853253984129,0.0419939646954998,29.2549786320354,1
Montana,Male,local_best3,stepwise,Atherosclerotic CVDs,0.0107026826318362,0.0419939646954998,25.4862400095867,2
Montana,Male,local_best3,stepwise,Suicide,0.00737672510672965,0.0419939646954998,17.5661554230915,3
Montana,Male,local_best3,stepwise,NCDs strongly linked to tobacco use,0.0062891135736729,0.0419939646954998,14.9762319878001,4
Montana,Male,local_best3,stepwise,Road injury,0.00455485059014504,0.0419939646954998,10.8464409663924,5
Montana,Male,western_europe,horiuchi,Mental and substance use disorders,0.0225287379331662,0.071043113727827,31.7113605401306,1
Montana,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.014807003074422,0.071043113727827,20.8422777345444,2
Montana,Male,western_europe,horiuchi,Suicide,0.0125928836644619,0.071043113727827,17.7256921940477,3
Montana,Male,western_europe,horiuchi,Road injury,0.00867249135993242,0.071043113727827,12.207363817354,4
Montana,Male,western_europe,horiuchi,Diabetes,0.00555375526497637,0.071043113727827,7.81744348404173,5
Montana,Male,western_europe,stepwise,Mental and substance use disorders,0.0225273378068703,0.071043113727827,31.7093897280103,1
Montana,Male,western_europe,stepwise,Atherosclerotic CVDs,0.0148077601785291,0.071043113727827,20.8433434312283,2
Montana,Male,western_europe,stepwise,Suicide,0.0125932536029253,0.071043113727827,17.726212917935,3
Montana,Male,western_europe,stepwise,Road injury,0.00867320448605508,0.071043113727827,12.2083676108046,4
Montana,Male,western_europe,stepwise,Diabetes,0.00555435451556785,0.071043113727827,7.81828698675443,5
Nebraska,Female,local_best3,horiuchi,Other,0.0155113625112786,0.0250181250359325,62.0004995937956,1
Nebraska,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00783020530331546,0.0250181250359325,31.2981300240097,2
Nebraska,Female,local_best3,horiuchi,Mental and substance use disorders,-0.00442272255597098,0.0250181250359325,-17.6780735951188,3
Nebraska,Female,local_best3,horiuchi,Road injury,0.00171861116467431,0.0250181250359325,6.86946428721554,4
Nebraska,Female,local_best3,horiuchi,Diabetes,0.00147371234313909,0.0250181250359325,5.89057869453629,5
Nebraska,Female,local_best3,stepwise,Other,0.0155115387924593,0.0250181250359325,62.0012042076722,1
Nebraska,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00783009137962099,0.0250181250359325,31.2976746593718,2
Nebraska,Female,local_best3,stepwise,Mental and substance use disorders,-0.00442282861871168,0.0250181250359325,-17.6784975387219,3
Nebraska,Female,local_best3,stepwise,Road injury,0.00171866568472284,0.0250181250359325,6.86968220941575,4
Nebraska,Female,local_best3,stepwise,Diabetes,0.00147369820509508,0.0250181250359325,5.89052218333094,5
Nebraska,Female,western_europe,horiuchi,Other,0.0118449690672634,0.0503949238840559,23.5042900243589,1
Nebraska,Female,western_europe,horiuchi,Mental and substance use disorders,0.00850634655957916,0.0503949238840559,16.8793717778993,2
Nebraska,Female,western_europe,horiuchi,NCDs strongly linked to tobacco use,0.00741856928363838,0.0503949238840559,14.7208661346654,3
Nebraska,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.00516279906047168,0.0503949238840559,10.2446807387779,4
Nebraska,Female,western_europe,horiuchi,Diabetes,0.0050264678139853,0.0503949238840559,9.97415498741451,5
Nebraska,Female,western_europe,stepwise,Other,0.011845333480049,0.0503949238840559,23.5050131384297,1
Nebraska,Female,western_europe,stepwise,Mental and substance use disorders,0.00850633312103138,0.0503949238840559,16.8793451114283,2
Nebraska,Female,western_europe,stepwise,NCDs strongly linked to tobacco use,0.00741838287638813,0.0503949238840559,14.7204962417558,3
Nebraska,Female,western_europe,stepwise,Atherosclerotic CVDs,0.00516247122318153,0.0503949238840559,10.2440302024444,4
Nebraska,Female,western_europe,stepwise,Diabetes,0.00502623254711632,0.0503949238840559,9.97368814105211,5
Nebraska,Male,local_best3,horiuchi,Other,0.0161040193208599,0.0229552562474401,70.1539514404497,1
Nebraska,Male,local_best3,horiuchi,Mental and substance use disorders,-0.0120727063473239,0.0229552562474401,-52.5923397116085,2
Nebraska,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00968279760667357,0.0229552562474401,42.1811784730278,3
Nebraska,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.00453394195790535,0.0229552562474401,19.7512147502643,4
Nebraska,Male,local_best3,horiuchi,Road injury,0.0026161934319161,0.0229552562474401,11.3969254087845,5
Nebraska,Male,local_best3,stepwise,Other,0.0161042780247008,0.0229552562474401,70.1550784321855,1
Nebraska,Male,local_best3,stepwise,Mental and substance use disorders,-0.0120729622902408,0.0229552562474401,-52.5934546759291,2
Nebraska,Male,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00968267366195996,0.0229552562474401,42.180638532579,3
Nebraska,Male,local_best3,stepwise,Atherosclerotic CVDs,0.00453389621395983,0.0229552562474401,19.7510154758801,4
Nebraska,Male,local_best3,stepwise,Road injury,0.00261629598910523,0.0229552562474401,11.3973721787444,5
Nebraska,Male,western_europe,horiuchi,Mental and substance use disorders,0.0104377698865047,0.0520044052797674,20.0709340494383,1
Nebraska,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.00857206004386823,0.0520044052797674,16.483334436291,2
Nebraska,Male,western_europe,horiuchi,Road injury,0.0067486513388838,0.0520044052797674,12.9770762737852,3
Nebraska,Male,western_europe,horiuchi,Other,0.00650662022741366,0.0520044052797674,12.5116712563293,4
Nebraska,Male,western_europe,horiuchi,Diabetes,0.00639353562984024,0.0520044052797674,12.2942192982403,5
Nebraska,Male,western_europe,stepwise,Mental and substance use disorders,0.0104371805300801,0.0520044052797674,20.0698007677068,1
Nebraska,Male,western_europe,stepwise,Atherosclerotic CVDs,0.00857168582008105,0.0520044052797674,16.4826148361241,2
Nebraska,Male,western_europe,stepwise,Road injury,0.00674883477208793,0.0520044052797674,12.9774290000651,3
Nebraska,Male,western_europe,stepwise,Other,0.00650686519826871,0.0520044052797674,12.5121423142209,4
Nebraska,Male,western_europe,stepwise,Diabetes,0.00639352442413238,0.0520044052797674,12.2941977506275,5
Nevada,Female,local_best3,horiuchi,Other,0.0125980756644479,0.0482688723030483,26.0997928133745,1
Nevada,Female,local_best3,horiuchi,Mental and substance use disorders,0.0095073070427808,0.0482688723030483,19.6965592713472,2
Nevada,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00895256487309959,0.0482688723030483,18.5472840900288,3
Nevada,Female,local_best3,horiuchi,Atherosclerotic CVDs,0.00623421760482745,0.0482688723030483,12.9156064920824,4
Nevada,Female,local_best3,horiuchi,Suicide,0.00263445137587248,0.0482688723030483,5.45786808387091,5
Nevada,Female,local_best3,stepwise,Other,0.0125982487367909,0.0482688723030483,26.1001513722857,1
Nevada,Female,local_best3,stepwise,Mental and substance use disorders,0.00950747842330568,0.0482688723030483,19.6969143252706,2
Nevada,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00895240456821006,0.0482688723030483,18.5469519818152,3
Nevada,Female,local_best3,stepwise,Atherosclerotic CVDs,0.00623384508215075,0.0482688723030483,12.9148347262239,4
Nevada,Female,local_best3,stepwise,Suicide,0.00263456804608825,0.0482688723030483,5.45810979288585,5
Nevada,Female,western_europe,horiuchi,Mental and substance use disorders,0.0224623757851881,0.0736456711511717,30.5006057166344,1
Nevada,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.0106315243294728,0.0736456711511717,14.4360478535793,2
Nevada,Female,western_europe,horiuchi,Other,0.00894310835621748,0.0736456711511717,12.1434270560995,3
Nevada,Female,western_europe,horiuchi,NCDs strongly linked to tobacco use,0.00856511947436866,0.0736456711511717,11.6301736958675,4
Nevada,Female,western_europe,horiuchi,Diabetes,0.00470647660729839,0.0736456711511717,6.39070366761606,5
Nevada,Female,western_europe,stepwise,Mental and substance use disorders,0.0224622806001885,0.0736456711511717,30.5004764693914,1
Nevada,Female,western_europe,stepwise,Atherosclerotic CVDs,0.010630196315748,0.0736456711511717,14.434244606078,2
Nevada,Female,western_europe,stepwise,Other,0.0089435603393529,0.0736456711511717,12.1440407827835,3
Nevada,Female,western_europe,stepwise,NCDs strongly linked to tobacco use,0.00856542226773799,0.0736456711511717,11.6305848447709,4
Nevada,Female,western_europe,stepwise,Diabetes,0.0047060444511472,0.0736456711511717,6.39011686306334,5
Nevada,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.0157923670561332,0.0648481144622668,24.3528546467181,1
Nevada,Male,local_best3,horiuchi,Other,0.0147945886773072,0.0648481144622668,22.8142156483451,2
Nevada,Male,local_best3,horiuchi,Mental and substance use disorders,0.0126832596328307,0.0648481144622668,19.5584092737356,3
Nevada,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.0077804842958904,0.0648481144622668,11.9980116005033,4
Nevada,Male,local_best3,horiuchi,Suicide,0.0035183989113986,0.0648481144622668,5.4255994034273,5
Nevada,Male,local_best3,stepwise,Atherosclerotic CVDs,0.0157902135220214,0.0648481144622668,24.3495337573913,1
Nevada,Male,local_best3,stepwise,Other,0.0147954093599741,0.0648481144622668,22.8154811942653,2
Nevada,Male,local_best3,stepwise,Mental and substance use disorders,0.0126836793453089,0.0648481144622668,19.559056497609,3
Nevada,Male,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00778018178431555,0.0648481144622668,11.9975451080272,4
Nevada,Male,local_best3,stepwise,Suicide,0.00351899071885786,0.0648481144622668,5.42651200892735,5
Nevada,Male,western_europe,horiuchi,Mental and substance use disorders,0.0350298908984522,0.093897263494594,37.3066153312008,1
Nevada,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.0199335201654944,0.093897263494594,21.2290746541746,2
Nevada,Male,western_europe,horiuchi,Suicide,0.00858597647596349,0.093897263494594,9.14401139758222,3
Nevada,Male,western_europe,horiuchi,Diabetes,0.00669668229398368,0.093897263494594,7.13192487698987,4
Nevada,Male,western_europe,horiuchi,Other,0.00544636197090875,0.093897263494594,5.80034153095667,5
Nevada,Male,western_europe,stepwise,Mental and substance use disorders,0.0350271646185082,0.093897263494594,37.3037118600638,1
Nevada,Male,western_europe,stepwise,Atherosclerotic CVDs,0.0199300019024802,0.093897263494594,21.2253277260073,2
Nevada,Male,western_europe,stepwise,Suicide,0.00858747559963602,0.093897263494594,9.14560795494368,3
Nevada,Male,western_europe,stepwise,Diabetes,0.00669625186617434,0.093897263494594,7.13146647405743,4
Nevada,Male,western_europe,stepwise,Other,0.00544914709227012,0.093897263494594,5.80330766783619,5
New Hampshire,Female,local_best3,horiuchi,Mental and substance use disorders,0.00596490380720471,0.00675497893325749,88.3038106578998,1
New Hampshire,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00586075272083375,0.00675497893325749,86.7619688934764,2
New Hampshire,Female,local_best3,horiuchi,Other,-0.00150028308460859,0.00675497893325749,-22.2100335090919,3
New Hampshire,Female,local_best3,horiuchi,Atherosclerotic CVDs,-0.00139301468577857,0.00675497893325749,-20.6220433778142,4
New Hampshire,Female,local_best3,horiuchi,NCDs strongly linked to infections,-0.00112973758432577,0.00675497893325749,-16.724516767382,5
New Hampshire,Female,local_best3,stepwise,Mental and substance use disorders,0.00596490214368711,0.00675497893325749,88.3037860313596,1
New Hampshire,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.0058607600095692,0.00675497893325749,86.7620767951519,2
New Hampshire,Female,local_best3,stepwise,Other,-0.00150028349359299,0.00675497893325749,-22.2100395636541,3
New Hampshire,Female,local_best3,stepwise,Atherosclerotic CVDs,-0.0013930178802723,0.00675497893325749,-20.6220906687644,4
New Hampshire,Female,local_best3,stepwise,NCDs strongly linked to infections,-0.00112973802771332,0.00675497893325749,-16.7245233312448,5
New Hampshire,Female,western_europe,horiuchi,Mental and substance use disorders,0.0191846089973495,0.0321317777813809,59.7060303599705,1
New Hampshire,Female,western_europe,horiuchi,Other,-0.00545702244582524,0.0321317777813809,-16.9832571448548,2
New Hampshire,Female,western_europe,horiuchi,NCDs strongly linked to tobacco use,0.00541444456579288,0.0321317777813809,16.8507469540958,3
New Hampshire,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.00299885633678165,0.0321317777813809,9.3329922707214,4
New Hampshire,Female,western_europe,horiuchi,Diabetes,0.00280858373343151,0.0321317777813809,8.74082894678482,5
New Hampshire,Female,western_europe,stepwise,Mental and substance use disorders,0.0191843339478563,0.0321317777813809,59.7051743553787,1
New Hampshire,Female,western_europe,stepwise,Other,-0.00545695625839099,0.0321317777813809,-16.9830511573906,2
New Hampshire,Female,western_europe,stepwise,NCDs strongly linked to tobacco use,0.0054145900862751,0.0321317777813809,16.851199840591,3
New Hampshire,Female,western_europe,stepwise,Atherosclerotic CVDs,0.00299881584110273,0.0321317777813809,9.33286624072332,4
New Hampshire,Female,western_europe,stepwise,Diabetes,0.00280857167783805,0.0321317777813809,8.74079142756149,5
New Hampshire,Male,local_best3,horiuchi,Mental and substance use disorders,0.0181339347200336,0.0189750497662639,95.5672577590508,1
New Hampshire,Male,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00508504483225303,0.0189750497662639,26.798584957041,2
New Hampshire,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.00319131769323167,0.0189750497662639,16.8184944574194,3
New Hampshire,Male,local_best3,horiuchi,Other,-0.00167246770870311,0.0189750497662639,-8.8140359540802,4
New Hampshire,Male,local_best3,horiuchi,Violence,-0.00157840836017931,0.0189750497662639,-8.31833581267119,5
New Hampshire,Male,local_best3,stepwise,Mental and substance use disorders,0.0181339291774029,0.0189750497662639,95.5672285489526,1
New Hampshire,Male,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00508516667110015,0.0189750497662639,26.7992270573181,2
New Hampshire,Male,local_best3,stepwise,Atherosclerotic CVDs,0.00319137138124131,0.0189750497662639,16.8187773974397,3
New Hampshire,Male,local_best3,stepwise,Other,-0.00167244696377372,0.0189750497662639,-8.81392662667584,4
New Hampshire,Male,local_best3,stepwise,Violence,-0.00157844287146725,0.0189750497662639,-8.31851768986447,5
New Hampshire,Male,western_europe,horiuchi,Mental and substance use disorders,0.0412619328997661,0.0480241987985911,85.9190448399039,1
New Hampshire,Male,western_europe,horiuchi,Other,-0.0116242909074671,0.0480241987985911,-24.2050699402987,2
New Hampshire,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.00721448702808603,0.0480241987985911,15.0226077864264,3
New Hampshire,Male,western_europe,horiuchi,Suicide,0.00602346316417668,0.0480241987985911,12.5425583661239,4
New Hampshire,Male,western_europe,horiuchi,Diabetes,0.00439087449908704,0.0480241987985911,9.14304581634344,5
New Hampshire,Male,western_europe,stepwise,Mental and substance use disorders,0.0412621522209007,0.0480241987985911,85.9195015286985,1
New Hampshire,Male,western_europe,stepwise,Other,-0.0116252120811237,0.0480241987985911,-24.2069880850667,2
New Hampshire,Male,western_europe,stepwise,Atherosclerotic CVDs,0.00721553710005773,0.0480241987985911,15.0247943340377,3
New Hampshire,Male,western_europe,stepwise,Suicide,0.0060236424216566,0.0480241987985911,12.5429316310287,4
New Hampshire,Male,western_europe,stepwise,Diabetes,0.00439158646901855,0.0480241987985911,9.14452833963237,5
New Jersey,Female,local_best3,horiuchi,Mental and substance use disorders,0.0042519133531258,0.00875258000656254,48.5789715711001,1
New Jersey,Female,local_best3,horiuchi,Other,0.00314751872977759,0.00875258000656254,35.9610392297772,2
New Jersey,Female,local_best3,horiuchi,Atherosclerotic CVDs,0.00151851765391731,0.00875258000656254,17.3493718741074,3
New Jersey,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.0011977099962478,0.00875258000656254,13.6840793840191,4
New Jersey,Female,local_best3,horiuchi,Suicide,-0.00115657682845005,0.00875258000656254,-13.2141246076342,5
New Jersey,Female,local_best3,stepwise,Mental and substance use disorders,0.00425192224927085,0.00875258000656254,48.5790732113597,1
New Jersey,Female,local_best3,stepwise,Other,0.00314751728930618,0.00875258000656254,35.9610227720995,2
New Jersey,Female,local_best3,stepwise,Atherosclerotic CVDs,0.00151851474780329,0.00875258000656254,17.3493386711659,3
New Jersey,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00119770711465989,0.00875258000656254,13.6840464612933,4
New Jersey,Female,local_best3,stepwise,Suicide,-0.00115657929552315,0.00875258000656254,-13.2141527944443,5
New Jersey,Female,western_europe,horiuchi,Mental and substance use disorders,0.0174315314908883,0.0341293788546859,51.074857134398,1
New Jersey,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.00594773830377915,0.0341293788546859,17.4270335510736,2
New Jersey,Female,western_europe,horiuchi,Diabetes,0.00337644661153136,0.0341293788546859,9.89307958374337,3
New Jersey,Female,western_europe,horiuchi,Road injury,0.00138645707953067,0.0341293788546859,4.06235661490894,4
New Jersey,Female,western_europe,horiuchi,Neurological conditions,0.00107878647864867,0.0341293788546859,3.16087346107841,5
New Jersey,Female,western_europe,stepwise,Mental and substance use disorders,0.0174313531095871,0.0341293788546859,51.0743344723773,1
New Jersey,Female,western_europe,stepwise,Atherosclerotic CVDs,0.00594761097433383,0.0341293788546859,17.4266604723667,2
New Jersey,Female,western_europe,stepwise,Diabetes,0.00337642035391478,0.0341293788546859,9.89300264821901,3
New Jersey,Female,western_europe,stepwise,Road injury,0.00138648698865129,0.0341293788546859,4.06244424943857,4
New Jersey,Female,western_europe,stepwise,Neurological conditions,0.00107886007172359,0.0341293788546859,3.1610890907716,5
New Jersey,Male,local_best3,horiuchi,Mental and substance use disorders,0.0220396816202303,0.0181146485627522,121.667729538782,1
New Jersey,Male,local_best3,horiuchi,Suicide,-0.0058583617322242,0.0181146485627522,-32.3404658496677,2
New Jersey,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.00471336119324084,0.0181146485627522,26.0196115696805,3
New Jersey,Male,local_best3,horiuchi,Other,-0.00302441283868515,0.0181146485627522,-16.695950949355,4
New Jersey,Male,local_best3,horiuchi,Road injury,-0.0016576381198713,0.0181146485627522,-9.15081578386108,5
New Jersey,Male,local_best3,stepwise,Mental and substance use disorders,0.0220397274296323,0.0181146485627522,121.667982424737,1
New Jersey,Male,local_best3,stepwise,Suicide,-0.00585844203450164,0.0181146485627522,-32.3409091498905,2
New Jersey,Male,local_best3,stepwise,Atherosclerotic CVDs,0.00471340598507281,0.0181146485627522,26.0198588382477,3
New Jersey,Male,local_best3,stepwise,Other,-0.00302438563144919,0.0181146485627522,-16.6958007546887,4
New Jersey,Male,local_best3,stepwise,Road injury,-0.0016576714670351,0.0181146485627522,-9.15099987334917,5
New Jersey,Male,western_europe,horiuchi,Mental and substance use disorders,0.0452526105588609,0.0471637975950795,95.9477668600248,1
New Jersey,Male,western_europe,horiuchi,Other,-0.0130067726133157,0.0471637975950795,-27.5778738705144,2
New Jersey,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.00876692685488689,0.0471637975950795,18.5882547672572,3
New Jersey,Male,western_europe,horiuchi,NCDs strongly linked to tobacco use,-0.0080460019004075,0.0471637975950795,-17.0596989866798,4
New Jersey,Male,western_europe,horiuchi,Diabetes,0.00547986990518101,0.0471637975950795,11.6188054919325,5
New Jersey,Male,western_europe,stepwise,Mental and substance use disorders,0.0452530104739525,0.0471637975950795,95.9486147881223,1
New Jersey,Male,western_europe,stepwise,Other,-0.0130074353592255,0.0471637975950795,-27.5792790709935,2
New Jersey,Male,western_europe,stepwise,Atherosclerotic CVDs,0.00876803204341026,0.0471637975950795,18.5905980656761,3
New Jersey,Male,western_europe,stepwise,NCDs strongly linked to tobacco use,-0.00804836025074451,0.0471637975950795,-17.0646993268926,4
New Jersey,Male,western_europe,stepwise,Diabetes,0.0054807404322339,0.0471637975950795,11.6206512446014,5
New Mexico,Female,local_best3,horiuchi,Mental and substance use disorders,0.0195301697167393,0.0608073532318256,32.1181052598709,1
New Mexico,Female,local_best3,horiuchi,Other,0.0123852833080856,0.0608073532318256,20.3680684157839,2
New Mexico,Female,local_best3,horiuchi,NCDs strongly linked to infections,0.00491537957393429,0.0608073532318256,8.08352824566232,3
New Mexico,Female,local_best3,horiuchi,Atherosclerotic CVDs,0.00486247129821515,0.0608073532318256,7.9965185783982,4
New Mexico,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00377626488389671,0.0608073532318256,6.21021090903241,5
New Mexico,Female,local_best3,stepwise,Mental and substance use disorders,0.0195295704555772,0.0608073532318256,32.1171197521482,1
New Mexico,Female,local_best3,stepwise,Other,0.0123860246566677,0.0608073532318256,20.3692875916609,2
New Mexico,Female,local_best3,stepwise,NCDs strongly linked to infections,0.00491500617399959,0.0608073532318256,8.08291417529937,3
New Mexico,Female,local_best3,stepwise,Atherosclerotic CVDs,0.00486241415129451,0.0608073532318256,7.99642459811851,4
New Mexico,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00377609385930544,0.0608073532318256,6.20992965260177,5
New Mexico,Female,western_europe,horiuchi,Mental and substance use disorders,0.0325363346098042,0.086184152079949,37.7521085078632,1
New Mexico,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.00920713271964735,0.086184152079949,10.6830925378326,2
New Mexico,Female,western_europe,horiuchi,Other,0.00875683868398858,0.086184152079949,10.160613607784,3
New Mexico,Female,western_europe,horiuchi,Diabetes,0.00727242821305052,0.086184152079949,8.43824303835377,4
New Mexico,Female,western_europe,horiuchi,NCDs strongly linked to infections,0.00603513596462801,0.086184152079949,7.00260525743701,5
New Mexico,Female,western_europe,stepwise,Mental and substance use disorders,0.0325340020847165,0.086184152079949,37.7494020647046,1
New Mexico,Female,western_europe,stepwise,Atherosclerotic CVDs,0.00920668433434269,0.086184152079949,10.6825722736148,2
New Mexico,Female,western_europe,stepwise,Other,0.00875845393599756,0.086184152079949,10.1624877945922,3
New Mexico,Female,western_europe,stepwise,Diabetes,0.0072721941027632,0.086184152079949,8.4379713987522,4
New Mexico,Female,western_europe,stepwise,NCDs strongly linked to infections,0.00603422008589988,0.086184152079949,7.00154255773406,5
New Mexico,Male,local_best3,horiuchi,Mental and substance use disorders,0.0401699791332306,0.0974590318270829,41.2172975456009,1
New Mexico,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.0128084440231304,0.0974590318270829,13.1423879172695,2
New Mexico,Male,local_best3,horiuchi,NCDs strongly linked to infections,0.00787148304380092,0.0974590318270829,8.07670966582854,3
New Mexico,Male,local_best3,horiuchi,Other,0.00785334411660998,0.0974590318270829,8.05809781749506,4
New Mexico,Male,local_best3,horiuchi,Road injury,0.00679304264374347,0.0974590318270829,6.97015198734588,5
New Mexico,Male,local_best3,stepwise,Mental and substance use disorders,0.0401659087099868,0.0974590318270829,41.2131209976016,1
New Mexico,Male,local_best3,stepwise,Atherosclerotic CVDs,0.0128079145503334,0.0974590318270829,13.1418446399693,2
New Mexico,Male,local_best3,stepwise,NCDs strongly linked to infections,0.00787026178115252,0.0974590318270829,8.07545656221618,3
New Mexico,Male,local_best3,stepwise,Other,0.00785642521510632,0.0974590318270829,8.06125924690655,4
New Mexico,Male,local_best3,stepwise,Road injury,0.00679397455194342,0.0974590318270829,6.97110819241223,5
New Mexico,Male,western_europe,horiuchi,Mental and substance use disorders,0.0625406187881709,0.12650818085941,49.4360272697881,1
New Mexico,Male,western_europe,horiuchi,Atherosclerotic CVDs,0.0168092336293303,0.12650818085941,13.2870724368494,2
New Mexico,Male,western_europe,horiuchi,Suicide,0.0112845000108064,0.12650818085941,8.91997650598341,3
New Mexico,Male,western_europe,horiuchi,Road injury,0.0108038303376206,0.12650818085941,8.54002505152371,4
New Mexico,Male,western_europe,horiuchi,Diabetes,0.00966981190603411,0.12650818085941,7.64362576423439,5
New Mexico,Male,western_europe,stepwise,Mental and substance use disorders,0.0625306830048233,0.12650818085941,49.4281734035163,1
New Mexico,Male,western_europe,stepwise,Atherosclerotic CVDs,0.01681167244888,0.12650818085941,13.2890002327699,2
New Mexico,Male,western_europe,stepwise,Suicide,0.0112870030130751,0.12650818085941,8.92195503595019,3
New Mexico,Male,western_europe,stepwise,Road injury,0.0108058744227569,0.12650818085941,8.5416408246085,4
New Mexico,Male,western_europe,stepwise,Diabetes,0.00967209630258303,0.12650818085941,7.64543149453056,5
New York,Female,local_best3,horiuchi,Atherosclerotic CVDs,0.00454215867415653,0.00434470956651489,104.544587034388,1
New York,Female,local_best3,horiuchi,NCDs strongly linked to tobacco use,0.00152769645971318,0.00434470956651489,35.1622228442446,2
New York,Female,local_best3,horiuchi,Suicide,-0.000952924267106026,0.00434470956651489,-21.9329796967399,3
New York,Female,local_best3,horiuchi,NCDs strongly linked to infections,-0.000948209873936956,0.00434470956651489,-21.82447087476,4
New York,Female,local_best3,horiuchi,HIV/AIDS,0.000801153380934561,0.00434470956651489,18.43974536547,5
New York,Female,local_best3,stepwise,Atherosclerotic CVDs,0.0045421611292007,0.00434470956651489,104.544643540907,1
New York,Female,local_best3,stepwise,NCDs strongly linked to tobacco use,0.00152769697854455,0.00434470956651489,35.1622347859258,2
New York,Female,local_best3,stepwise,Suicide,-0.000952926594162629,0.00434470956651489,-21.933033257434,3
New York,Female,local_best3,stepwise,NCDs strongly linked to infections,-0.000948210887753875,0.00434470956651489,-21.8244942092754,4
New York,Female,local_best3,stepwise,HIV/AIDS,0.000801154519491143,0.00434470956651489,18.4397715710555,5
New York,Female,western_europe,horiuchi,Mental and substance use disorders,0.0130420708940466,0.0297215084146383,43.8809185324633,1
New York,Female,western_europe,horiuchi,Atherosclerotic CVDs,0.00902656210130559,0.0297215084146383,30.3704710251512,2
New York,Female,western_europe,horiuchi,Other,-0.00339140579197805,0.0297215084146383,-11.4106112807779,3
New York,Female,western_europe,horiuchi,Diabetes,0.00324938280264242,0.0297215084146383,10.9327654482101,4
New York,Female,western_europe,horiuchi,Lower respiratory infections,0.00149800714193993,0.0297215084146383,5.04014507285955,5
New York,Female,western_europe,stepwise,Mental and substance use disorders,0.0130420314940701,0.0297215084146383,43.8807859686108,1
New York,Female,western_europe,stepwise,Atherosclerotic CVDs,0.00902644104905531,0.0297215084146383,30.3700637367707,2
New York,Female,western_europe,stepwise,Other,-0.0033914216784891,0.0297215084146383,-11.4106647320053,3
New York,Female,western_europe,stepwise,Diabetes,0.00324938093137189,0.0297215084146383,10.9327591521954,4
New York,Female,western_europe,stepwise,Lower respiratory infections,0.00149800828222252,0.0297215084146383,5.04014890941648,5
New York,Male,local_best3,horiuchi,Atherosclerotic CVDs,0.0097648389388868,0.00745419183097207,130.997956053586,1
New York,Male,local_best3,horiuchi,Mental and substance use disorders,0.00838832951464585,0.00745419183097207,112.531709739377,2
New York,Male,local_best3,horiuchi,Suicide,-0.00518579554596255,0.00745419183097207,-69.5688501658307,3
New York,Male,local_best3,horiuchi,Other,-0.00480916586253133,0.00745419183097207,-64.5162610727203,4
New York,Male,local_best3,horiuchi,Road injury,-0.00242286932025815,0.00745419183097207,-32.5034473917234,5
New York,Male,local_best3,stepwise,Atherosclerotic CVDs,0.0097648638232371,0.00745419183097207,130.998289883877,1
New York,Male,local_best3,stepwise,Mental and substance use disorders,0.0083883608877619,0.00745419183097207,112.532130618216,2
