state,year,sex,l0,l70,ppd,ppd_pct
District of Columbia,2007,Male,1e+05,61913.0483635149,0.380869516364851,38.0869516364851
District of Columbia,2007,Female,1e+05,75819.2336300274,0.241807663699726,24.1807663699726
District of Columbia,2008,Male,1e+05,63246.5900651948,0.367534099348052,36.7534099348052
District of Columbia,2008,Female,1e+05,76537.6562239805,0.234623437760195,23.4623437760195
District of Columbia,2009,Male,1e+05,65077.9077389358,0.349220922610642,34.9220922610642
District of Columbia,2009,Female,1e+05,77154.1715273607,0.228458284726393,22.8458284726393
District of Columbia,2010,Male,1e+05,67202.6834732693,0.327973165267307,32.7973165267307
District of Columbia,2010,Female,1e+05,77750.0673130312,0.222499326869688,22.2499326869688
District of Columbia,2011,Male,1e+05,68344.6123892457,0.316553876107543,31.6553876107543
District of Columbia,2011,Female,1e+05,78296.1153658246,0.217038846341754,21.7038846341754
District of Columbia,2012,Male,1e+05,68730.9771816768,0.312690228183232,31.2690228183232
District of Columbia,2012,Female,1e+05,78598.3629283908,0.214016370716092,21.4016370716092
District of Columbia,2013,Male,1e+05,68329.0586808186,0.316709413191814,31.6709413191814
District of Columbia,2013,Female,1e+05,78686.2808898254,0.213137191101746,21.3137191101746
District of Columbia,2014,Male,1e+05,67647.5301406961,0.323524698593039,32.3524698593039
District of Columbia,2014,Female,1e+05,78503.648734587,0.21496351265413,21.496351265413
District of Columbia,2015,Male,1e+05,66813.132157075,0.33186867842925,33.186867842925
District of Columbia,2015,Female,1e+05,78262.9873520659,0.217370126479341,21.7370126479341
District of Columbia,2016,Male,1e+05,65798.7963590497,0.342012036409503,34.2012036409503
District of Columbia,2016,Female,1e+05,77751.4198022009,0.222485801977991,22.2485801977991
District of Columbia,2017,Male,1e+05,65636.1797910556,0.343638202089444,34.3638202089444
District of Columbia,2017,Female,1e+05,77769.0275192497,0.222309724807503,22.2309724807503
District of Columbia,2018,Male,1e+05,65818.7806460423,0.341812193539577,34.1812193539577
District of Columbia,2018,Female,1e+05,77967.3539498895,0.220326460501105,22.0326460501105
District of Columbia,2019,Male,1e+05,65791.3629329011,0.342086370670989,34.2086370670989
District of Columbia,2019,Female,1e+05,78027.7992142961,0.219722007857039,21.9722007857039
District of Columbia,2020,Male,1e+05,59201.7673025497,0.407982326974503,40.7982326974503
District of Columbia,2020,Female,1e+05,74303.0122970173,0.256969877029827,25.6969877029827
District of Columbia,2021,Male,1e+05,59211.4264350826,0.407885735649174,40.7885735649174
District of Columbia,2021,Female,1e+05,74516.4405605328,0.254835594394672,25.4835594394672
District of Columbia,2022,Male,1e+05,63476.8684535187,0.365231315464813,36.5231315464813
District of Columbia,2022,Female,1e+05,76885.6938984734,0.231143061015266,23.1143061015266
District of Columbia,2023,Male,1e+05,66403.8332226732,0.335961667773268,33.5961667773268
District of Columbia,2023,Female,1e+05,78446.7239010556,0.215532760989445,21.5532760989445
Florida,1990,Male,1e+05,64705.409124468,0.35294590875532,35.294590875532
Florida,1990,Female,1e+05,79948.4391626984,0.200515608373017,20.0515608373017
Florida,1991,Male,1e+05,65112.8010463983,0.348871989536017,34.8871989536017
Florida,1991,Female,1e+05,80207.3135991786,0.197926864008214,19.7926864008214
Florida,1992,Male,1e+05,65562.4754140916,0.344375245859085,34.4375245859085
Florida,1992,Female,1e+05,80328.3326799917,0.196716673200083,19.6716673200083
Florida,1993,Male,1e+05,65218.3706217938,0.347816293782062,34.7816293782062
Florida,1993,Female,1e+05,80068.7544054703,0.199312455945297,19.9312455945297
Florida,1994,Male,1e+05,65446.3578192163,0.345536421807837,34.5536421807837
Florida,1994,Female,1e+05,80102.3739717504,0.198976260282496,19.8976260282496
Florida,1995,Male,1e+05,65627.9947555342,0.343720052444658,34.3720052444658
Florida,1995,Female,1e+05,80061.834306458,0.19938165693542,19.938165693542
Florida,1996,Male,1e+05,66901.9984461276,0.330980015538724,33.0980015538724
Florida,1996,Female,1e+05,80479.327105037,0.19520672894963,19.520672894963
Florida,1997,Male,1e+05,68262.3786028879,0.317376213971121,31.7376213971121
Florida,1997,Female,1e+05,80856.7615831014,0.191432384168986,19.1432384168986
Florida,1998,Male,1e+05,68816.051027073,0.31183948972927,31.183948972927
Florida,1998,Female,1e+05,80958.0400847758,0.190419599152242,19.0419599152242
Florida,1999,Male,1e+05,68994.2635369862,0.310057364630138,31.0057364630138
Florida,1999,Female,1e+05,80962.1166885969,0.190378833114031,19.0378833114031
Florida,2000,Male,1e+05,69144.2053126713,0.308557946873287,30.8557946873287
Florida,2000,Female,1e+05,81103.8638788321,0.188961361211679,18.8961361211679
Florida,2001,Male,1e+05,69386.0721388112,0.306139278611889,30.6139278611889
Florida,2001,Female,1e+05,81087.5046649806,0.189124953350194,18.9124953350194
Florida,2002,Male,1e+05,69658.3747990645,0.303416252009355,30.3416252009355
Florida,2002,Female,1e+05,81234.6060093135,0.187653939906866,18.7653939906866
Florida,2003,Male,1e+05,69736.9335025835,0.302630664974165,30.2630664974165
Florida,2003,Female,1e+05,81264.101183838,0.18735898816162,18.735898816162
Florida,2004,Male,1e+05,70279.7317502276,0.297202682497724,29.7202682497724
Florida,2004,Female,1e+05,81605.2589181211,0.183947410818789,18.3947410818789
Florida,2005,Male,1e+05,70453.5230013411,0.29546476998659,29.546476998659
Florida,2005,Female,1e+05,81855.7394306324,0.181442605693676,18.1442605693676
Florida,2006,Male,1e+05,70863.9349567233,0.291360650432768,29.1360650432768
Florida,2006,Female,1e+05,82200.8559295486,0.177991440704514,17.7991440704514
Florida,2007,Male,1e+05,71490.6394660654,0.285093605339346,28.5093605339346
Florida,2007,Female,1e+05,82675.1803056167,0.173248196943833,17.3248196943833
Florida,2008,Male,1e+05,71708.0259778731,0.282919740221269,28.2919740221269
Florida,2008,Female,1e+05,82919.8774212725,0.170801225787275,17.0801225787275
Florida,2009,Male,1e+05,72225.7986316198,0.277742013683802,27.7742013683802
Florida,2009,Female,1e+05,83099.0814910691,0.169009185089309,16.9009185089309
Florida,2010,Male,1e+05,72761.8099467954,0.272381900532046,27.2381900532046
Florida,2010,Female,1e+05,83266.8342201474,0.167331657798526,16.7331657798526
Florida,2011,Male,1e+05,73276.3567644677,0.267236432355323,26.7236432355323
Florida,2011,Female,1e+05,83413.1786306067,0.165868213693934,16.5868213693934
Florida,2012,Male,1e+05,73566.3670615134,0.264336329384866,26.4336329384866
Florida,2012,Female,1e+05,83546.9025111055,0.164530974888945,16.4530974888945
Florida,2013,Male,1e+05,73740.5303284275,0.262594696715725,26.2594696715725
Florida,2013,Female,1e+05,83598.4461073441,0.164015538926559,16.4015538926559
Florida,2014,Male,1e+05,73450.1425022618,0.265498574977382,26.5498574977382
Florida,2014,Female,1e+05,83559.2727874208,0.164407272125792,16.4407272125792
Florida,2015,Male,1e+05,72896.5136921247,0.271034863078753,27.1034863078753
Florida,2015,Female,1e+05,83326.6772194837,0.166733227805163,16.6733227805163
Florida,2016,Male,1e+05,72379.1906719576,0.276208093280424,27.6208093280424
Florida,2016,Female,1e+05,82828.9461697526,0.171710538302474,17.1710538302474
Florida,2017,Male,1e+05,72209.1600404692,0.277908399595308,27.7908399595308
Florida,2017,Female,1e+05,82788.4194114988,0.172115805885012,17.2115805885012
Florida,2018,Male,1e+05,72491.0810137749,0.275089189862251,27.5089189862251
Florida,2018,Female,1e+05,83063.5886267349,0.169364113732651,16.9364113732651
Florida,2019,Male,1e+05,72737.7071770959,0.272622928229042,27.2622928229042
Florida,2019,Female,1e+05,83264.3201644938,0.167356798355062,16.7356798355062
Florida,2020,Male,1e+05,69244.7430732496,0.307552569267504,30.7552569267504
Florida,2020,Female,1e+05,81289.1089614528,0.187108910385472,18.7108910385472
Florida,2021,Male,1e+05,65493.4028045083,0.345065971954917,34.5065971954917
Florida,2021,Female,1e+05,78483.3760834807,0.215166239165193,21.5166239165193
Florida,2022,Male,1e+05,70483.1398238527,0.295168601761473,29.5168601761473
Florida,2022,Female,1e+05,81732.1115178137,0.182678884821863,18.2678884821863
Florida,2023,Male,1e+05,72318.031578001,0.27681968421999,27.681968421999
Florida,2023,Female,1e+05,82904.6018357035,0.170953981642965,17.0953981642965
Georgia,1990,Male,1e+05,59298.8495454367,0.407011504545634,40.7011504545634
Georgia,1990,Female,1e+05,76157.317423024,0.23842682576976,23.842682576976
Georgia,1991,Male,1e+05,59730.5218838415,0.402694781161585,40.2694781161585
Georgia,1991,Female,1e+05,76563.0028617462,0.234369971382538,23.4369971382538
Georgia,1992,Male,1e+05,60409.9476281378,0.395900523718622,39.5900523718622
Georgia,1992,Female,1e+05,76470.7046667468,0.235292953332532,23.5292953332532
Georgia,1993,Male,1e+05,60239.8513728594,0.397601486271407,39.7601486271407
Georgia,1993,Female,1e+05,76216.7160726666,0.237832839273334,23.7832839273334
Georgia,1994,Male,1e+05,61028.8602036767,0.389711397963233,38.9711397963233
Georgia,1994,Female,1e+05,76690.4838850076,0.233095161149925,23.3095161149925
Georgia,1995,Male,1e+05,61555.9953057229,0.384440046942771,38.4440046942771
Georgia,1995,Female,1e+05,76599.7802007689,0.234002197992311,23.4002197992311
Georgia,1996,Male,1e+05,62383.0094177322,0.376169905822679,37.6169905822679
Georgia,1996,Female,1e+05,76721.5054457257,0.232784945542743,23.2784945542743
Georgia,1997,Male,1e+05,63450.6724117625,0.365493275882375,36.5493275882375
Georgia,1997,Female,1e+05,77019.8786299927,0.229801213700073,22.9801213700073
Georgia,1998,Male,1e+05,64108.9510322139,0.358910489677861,35.8910489677861
Georgia,1998,Female,1e+05,77234.2219756341,0.227657780243659,22.7657780243659
Georgia,1999,Male,1e+05,64520.465686459,0.35479534313541,35.479534313541
Georgia,1999,Female,1e+05,77226.6849460776,0.227733150539224,22.7733150539224
Georgia,2000,Male,1e+05,65098.186730399,0.34901813269601,34.901813269601
Georgia,2000,Female,1e+05,77277.7560689136,0.227222439310864,22.7222439310864
Georgia,2001,Male,1e+05,65633.8727032629,0.343661272967371,34.3661272967371
Georgia,2001,Female,1e+05,77517.5506212577,0.224824493787423,22.4824493787423
Georgia,2002,Male,1e+05,66014.5057767723,0.339854942232278,33.9854942232278
Georgia,2002,Female,1e+05,77672.4296539606,0.223275703460394,22.3275703460394
Georgia,2003,Male,1e+05,66576.305938266,0.33423694061734,33.423694061734
Georgia,2003,Female,1e+05,77660.5594859928,0.223394405140072,22.3394405140072
Georgia,2004,Male,1e+05,67304.000157574,0.32695999842426,32.695999842426
Georgia,2004,Female,1e+05,78529.4636191546,0.214705363808454,21.4705363808454
Georgia,2005,Male,1e+05,67531.8581266751,0.324681418733249,32.4681418733249
Georgia,2005,Female,1e+05,78966.4059541854,0.210335940458147,21.0335940458147
Georgia,2006,Male,1e+05,68076.9245516192,0.319230754483808,31.9230754483808
Georgia,2006,Female,1e+05,79267.8473390805,0.207321526609195,20.7321526609195
Georgia,2007,Male,1e+05,68899.3139997718,0.311006860002282,31.1006860002282
Georgia,2007,Female,1e+05,79836.8091689419,0.201631908310581,20.1631908310581
Georgia,2008,Male,1e+05,69452.8897293986,0.305471102706015,30.5471102706015
Georgia,2008,Female,1e+05,79867.8864003825,0.201321135996175,20.1321135996175
Georgia,2009,Male,1e+05,69856.366755902,0.30143633244098,30.143633244098
Georgia,2009,Female,1e+05,80161.396312335,0.19838603687665,19.838603687665
Georgia,2010,Male,1e+05,70384.6545447859,0.296153454552141,29.6153454552141
Georgia,2010,Female,1e+05,80387.6180202353,0.196123819797647,19.6123819797648
Georgia,2011,Male,1e+05,70944.3031640066,0.290556968359934,29.0556968359934
Georgia,2011,Female,1e+05,80630.1940589106,0.193698059410894,19.3698059410894
Georgia,2012,Male,1e+05,70983.9056025403,0.290160943974597,29.0160943974597
Georgia,2012,Female,1e+05,81028.8399503539,0.189711600496461,18.9711600496461
Georgia,2013,Male,1e+05,70684.7141003528,0.293152858996473,29.3152858996473
Georgia,2013,Female,1e+05,80978.4047690495,0.190215952309505,19.0215952309505
Georgia,2014,Male,1e+05,70687.3336434855,0.293126663565145,29.3126663565145
Georgia,2014,Female,1e+05,80776.1874122904,0.192238125877096,19.2238125877096
Georgia,2015,Male,1e+05,70436.4375571018,0.295635624428982,29.5635624428982
Georgia,2015,Female,1e+05,80585.5351318541,0.194144648681459,19.4144648681459
Georgia,2016,Male,1e+05,70089.8810241926,0.299101189758074,29.9101189758074
Georgia,2016,Female,1e+05,80401.397562537,0.19598602437463,19.598602437463
Georgia,2017,Male,1e+05,70283.7107750822,0.297162892249178,29.7162892249178
Georgia,2017,Female,1e+05,80511.4162168429,0.194885837831571,19.4885837831571
Georgia,2018,Male,1e+05,70560.6279654609,0.294393720345391,29.4393720345391
Georgia,2018,Female,1e+05,80633.7503312503,0.193662496687497,19.3662496687497
Georgia,2019,Male,1e+05,70703.2938270139,0.292967061729861,29.2967061729861
Georgia,2019,Female,1e+05,80718.2456972411,0.19281754302759,19.281754302759
Georgia,2020,Male,1e+05,66215.3840893734,0.337846159106266,33.7846159106266
Georgia,2020,Female,1e+05,77925.9554150204,0.220740445849797,22.0740445849797
Georgia,2021,Male,1e+05,62624.1828004005,0.373758171995996,37.3758171995996
Georgia,2021,Female,1e+05,74968.4703734292,0.250315296265708,25.0315296265708
Georgia,2022,Male,1e+05,66932.6818513267,0.330673181486733,33.0673181486733
Georgia,2022,Female,1e+05,78446.4767418856,0.215535232581144,21.5535232581144
Georgia,2023,Male,1e+05,69373.2991124055,0.306267008875945,30.6267008875945
Georgia,2023,Female,1e+05,79907.6220690798,0.200923779309202,20.0923779309202
Hawaii,1990,Male,1e+05,71998.2191844749,0.280017808155251,28.0017808155251
Hawaii,1990,Female,1e+05,83271.4954846361,0.167285045153639,16.7285045153639
Hawaii,1991,Male,1e+05,72286.3380650017,0.277136619349983,27.7136619349983
Hawaii,1991,Female,1e+05,83243.1081370236,0.167568918629764,16.7568918629764
Hawaii,1992,Male,1e+05,72345.9847755242,0.276540152244758,27.6540152244758
Hawaii,1992,Female,1e+05,83546.9229465186,0.164530770534814,16.4530770534814
Hawaii,1993,Male,1e+05,72039.4130939184,0.279605869060816,27.9605869060816
Hawaii,1993,Female,1e+05,83788.3564253602,0.162116435746398,16.2116435746398
Hawaii,1994,Male,1e+05,71958.1749719818,0.280418250280182,28.0418250280182
Hawaii,1994,Female,1e+05,83958.6938867794,0.160413061132207,16.0413061132207
Hawaii,1995,Male,1e+05,72085.8116405045,0.279141883594956,27.9141883594956
Hawaii,1995,Female,1e+05,84018.8598770772,0.159811401229228,15.9811401229228
Hawaii,1996,Male,1e+05,72292.9964109632,0.277070035890368,27.7070035890368
Hawaii,1996,Female,1e+05,83917.4883969211,0.16082511603079,16.082511603079
Hawaii,1997,Male,1e+05,72855.9360588707,0.271440639411293,27.1440639411294
Hawaii,1997,Female,1e+05,83903.9674234902,0.160960325765099,16.0960325765099
Hawaii,1998,Male,1e+05,73188.3673499004,0.268116326500996,26.8116326500996
Hawaii,1998,Female,1e+05,83960.5115272057,0.160394884727944,16.0394884727944
Hawaii,1999,Male,1e+05,73460.2252432759,0.265397747567241,26.5397747567241
Hawaii,1999,Female,1e+05,83882.5550606156,0.161174449393844,16.1174449393844
Hawaii,2000,Male,1e+05,74394.9784507697,0.256050215492303,25.6050215492303
Hawaii,2000,Female,1e+05,84077.4556479101,0.159225443520899,15.9225443520899
Hawaii,2001,Male,1e+05,74885.3551393866,0.251146448606134,25.1146448606134
Hawaii,2001,Female,1e+05,84373.4971816891,0.156265028183109,15.6265028183109
Hawaii,2002,Male,1e+05,75026.0932378607,0.249739067621393,24.9739067621393
Hawaii,2002,Female,1e+05,84535.187257606,0.15464812742394,15.464812742394
Hawaii,2003,Male,1e+05,75229.5065377378,0.247704934622623,24.7704934622623
Hawaii,2003,Female,1e+05,84689.5423749008,0.153104576250992,15.3104576250992
Hawaii,2004,Male,1e+05,75484.9501005566,0.245150498994434,24.5150498994434
Hawaii,2004,Female,1e+05,85004.0101513312,0.149959898486688,14.9959898486688
Hawaii,2005,Male,1e+05,75416.1921773396,0.245838078226604,24.5838078226604
Hawaii,2005,Female,1e+05,85087.9250870157,0.149120749129843,14.9120749129843
Hawaii,2006,Male,1e+05,75383.9530100497,0.246160469899504,24.6160469899504
Hawaii,2006,Female,1e+05,85278.6604729859,0.147213395270141,14.7213395270141
Hawaii,2007,Male,1e+05,75717.8042895871,0.242821957104129,24.2821957104129
Hawaii,2007,Female,1e+05,85586.9761773458,0.144130238226542,14.4130238226542
Hawaii,2008,Male,1e+05,75705.7216948779,0.242942783051221,24.2942783051221
Hawaii,2008,Female,1e+05,85878.5288702706,0.141214711297294,14.1214711297294
Hawaii,2009,Male,1e+05,75940.5678316408,0.240594321683592,24.0594321683592
Hawaii,2009,Female,1e+05,86235.4029586644,0.137645970413356,13.7645970413356
Hawaii,2010,Male,1e+05,76405.4008145217,0.235945991854783,23.5945991854783
Hawaii,2010,Female,1e+05,86501.2844025419,0.134987155974581,13.4987155974581
Hawaii,2011,Male,1e+05,76676.5324511648,0.233234675488352,23.3234675488352
Hawaii,2011,Female,1e+05,86379.8100940382,0.136201899059618,13.6201899059618
Hawaii,2012,Male,1e+05,76916.9668549123,0.230830331450877,23.0830331450877
Hawaii,2012,Female,1e+05,86351.638124835,0.13648361875165,13.648361875165
Hawaii,2013,Male,1e+05,76930.0438170617,0.230699561829383,23.0699561829383
Hawaii,2013,Female,1e+05,86413.5706128807,0.135864293871193,13.5864293871193
Hawaii,2014,Male,1e+05,76864.7259832394,0.231352740167606,23.1352740167606
Hawaii,2014,Female,1e+05,86419.9529972062,0.135800470027938,13.5800470027938
Hawaii,2015,Male,1e+05,76978.3947274,0.230216052726,23.0216052726
Hawaii,2015,Female,1e+05,86485.4457220694,0.135145542779307,13.5145542779307
Hawaii,2016,Male,1e+05,76978.6720975985,0.230213279024015,23.0213279024015
Hawaii,2016,Female,1e+05,86557.0732333753,0.134429267666247,13.4429267666247
Hawaii,2017,Male,1e+05,76783.1305170307,0.232168694829693,23.2168694829693
Hawaii,2017,Female,1e+05,86651.7601319725,0.133482398680275,13.3482398680275
Hawaii,2018,Male,1e+05,76818.1545755589,0.231818454244411,23.1818454244411
Hawaii,2018,Female,1e+05,86819.8111579039,0.131801888420961,13.1801888420961
Hawaii,2019,Male,1e+05,76882.1042444181,0.231178957555819,23.1178957555819
Hawaii,2019,Female,1e+05,86976.201290217,0.13023798709783,13.023798709783
Hawaii,2020,Male,1e+05,74924.5714887628,0.250754285112372,25.0754285112372
Hawaii,2020,Female,1e+05,86066.6333477241,0.139333666522759,13.9333666522759
Hawaii,2021,Male,1e+05,72736.9753038715,0.272630246961285,27.2630246961285
Hawaii,2021,Female,1e+05,84469.2905306231,0.155307094693769,15.5307094693769
Hawaii,2022,Male,1e+05,73496.0825262575,0.265039174737425,26.5039174737425
Hawaii,2022,Female,1e+05,85288.3429762811,0.147116570237189,14.7116570237189
Hawaii,2023,Male,1e+05,74355.3087799217,0.256446912200783,25.6446912200783
Hawaii,2023,Female,1e+05,85800.2302124295,0.141997697875705,14.1997697875705
Idaho,1990,Male,1e+05,70269.6736958988,0.297303263041012,29.7303263041012
Idaho,1990,Female,1e+05,81338.2216231242,0.186617783768758,18.6617783768758
Idaho,1991,Male,1e+05,70854.2346991455,0.291457653008545,29.1457653008545
Idaho,1991,Female,1e+05,81358.1624346119,0.186418375653881,18.6418375653881
Idaho,1992,Male,1e+05,71077.9142557027,0.289220857442973,28.9220857442973
Idaho,1992,Female,1e+05,81570.8967196684,0.184291032803316,18.4291032803316
Idaho,1993,Male,1e+05,70939.6432728364,0.290603567271636,29.0603567271636
Idaho,1993,Female,1e+05,81120.0108995834,0.188799891004166,18.8799891004166
Idaho,1994,Male,1e+05,70990.8699328433,0.290091300671567,29.0091300671567
Idaho,1994,Female,1e+05,80928.4302996859,0.190715697003141,19.0715697003141
Idaho,1995,Male,1e+05,70879.8274249101,0.291201725750899,29.1201725750899
Idaho,1995,Female,1e+05,80906.5146165031,0.190934853834969,19.0934853834969
Idaho,1996,Male,1e+05,71344.420743498,0.28655579256502,28.655579256502
Idaho,1996,Female,1e+05,81074.5308737787,0.189254691262213,18.9254691262213
Idaho,1997,Male,1e+05,72007.3307739931,0.279926692260069,27.9926692260069
Idaho,1997,Female,1e+05,81303.824015583,0.186961759844171,18.6961759844171
Idaho,1998,Male,1e+05,72625.7297858006,0.273742702141995,27.3742702141995
Idaho,1998,Female,1e+05,81536.7920593611,0.184632079406389,18.4632079406389
Idaho,1999,Male,1e+05,72926.5210653209,0.270734789346791,27.0734789346791
Idaho,1999,Female,1e+05,81599.7795448631,0.184002204551369,18.4002204551369
Idaho,2000,Male,1e+05,73630.6652733968,0.263693347266032,26.3693347266032
Idaho,2000,Female,1e+05,81807.5970163904,0.181924029836096,18.1924029836096
Idaho,2001,Male,1e+05,74000.5173387264,0.259994826612736,25.9994826612736
Idaho,2001,Female,1e+05,82025.4007001043,0.179745992998957,17.9745992998957
Idaho,2002,Male,1e+05,74268.8334710823,0.257311665289177,25.7311665289177
Idaho,2002,Female,1e+05,82286.6689430756,0.177133310569245,17.7133310569245
Idaho,2003,Male,1e+05,74393.5208307724,0.256064791692276,25.6064791692276
Idaho,2003,Female,1e+05,82581.4975996538,0.174185024003462,17.4185024003462
Idaho,2004,Male,1e+05,75004.1757315643,0.249958242684358,24.9958242684358
Idaho,2004,Female,1e+05,83122.7859084282,0.168772140915718,16.8772140915718
Idaho,2005,Male,1e+05,75099.9707582436,0.249000292417564,24.9000292417564
Idaho,2005,Female,1e+05,83383.7964812054,0.166162035187946,16.6162035187947
Idaho,2006,Male,1e+05,75308.6335175576,0.246913664824424,24.6913664824424
Idaho,2006,Female,1e+05,83488.9110135608,0.165110889864392,16.5110889864392
Idaho,2007,Male,1e+05,75864.4298842531,0.241355701157469,24.1355701157469
Idaho,2007,Female,1e+05,83683.8333394824,0.163161666605176,16.3161666605176
Idaho,2008,Male,1e+05,76070.6438061392,0.239293561938608,23.9293561938608
Idaho,2008,Female,1e+05,83553.4900549146,0.164465099450854,16.4465099450854
Idaho,2009,Male,1e+05,76057.5307866439,0.239424692133561,23.9424692133561
Idaho,2009,Female,1e+05,83720.1298599968,0.162798701400032,16.2798701400032
Idaho,2010,Male,1e+05,76189.4332688589,0.238105667311411,23.8105667311411
Idaho,2010,Female,1e+05,83916.6435352808,0.160833564647192,16.0833564647192
Idaho,2011,Male,1e+05,76109.9705977791,0.238900294022209,23.8900294022209
Idaho,2011,Female,1e+05,83990.9414178701,0.160090585821299,16.0090585821299
Idaho,2012,Male,1e+05,76161.3673281618,0.238386326718382,23.8386326718382
Idaho,2012,Female,1e+05,84181.0159133504,0.158189840866496,15.8189840866496
Idaho,2013,Male,1e+05,76067.2799064846,0.239327200935154,23.9327200935154
Idaho,2013,Female,1e+05,84150.1880520115,0.158498119479886,15.8498119479886
Idaho,2014,Male,1e+05,76338.0699238152,0.236619300761848,23.6619300761848
Idaho,2014,Female,1e+05,84078.0207641733,0.159219792358267,15.9219792358267
Idaho,2015,Male,1e+05,76341.6994404109,0.236583005595891,23.6583005595891
Idaho,2015,Female,1e+05,84162.9682052325,0.158370317947675,15.8370317947675
Idaho,2016,Male,1e+05,76320.8766894762,0.236791233105238,23.6791233105238
Idaho,2016,Female,1e+05,84119.4745194794,0.158805254805206,15.8805254805206
Idaho,2017,Male,1e+05,76435.8904037896,0.235641095962104,23.5641095962104
Idaho,2017,Female,1e+05,84193.9465091167,0.158060534908834,15.8060534908834
Idaho,2018,Male,1e+05,76813.1610199972,0.231868389800028,23.1868389800028
Idaho,2018,Female,1e+05,84603.7023134985,0.153962976865015,15.3962976865015
Idaho,2019,Male,1e+05,77408.3697110499,0.225916302889501,22.5916302889501
Idaho,2019,Female,1e+05,84997.0865877755,0.150029134122245,15.0029134122245
Idaho,2020,Male,1e+05,75004.1045890027,0.249958954109973,24.9958954109973
Idaho,2020,Female,1e+05,83326.2104961657,0.166737895038343,16.6737895038343
Idaho,2021,Male,1e+05,70817.2470044079,0.291827529955922,29.1827529955922
Idaho,2021,Female,1e+05,80543.6269790241,0.194563730209759,19.4563730209759
Idaho,2022,Male,1e+05,73872.6112066318,0.261273887933682,26.1273887933682
Idaho,2022,Female,1e+05,82861.5160081593,0.171384839918407,17.1384839918407
Idaho,2023,Male,1e+05,75789.222856857,0.24210777143143,24.210777143143
Idaho,2023,Female,1e+05,84002.5622954365,0.159974377045635,15.9974377045635
Illinois,1990,Male,1e+05,63490.0622559574,0.365099377440426,36.5099377440426
Illinois,1990,Female,1e+05,77742.4643073196,0.222575356926804,22.2575356926804
Illinois,1991,Male,1e+05,63748.6286619402,0.362513713380598,36.2513713380598
Illinois,1991,Female,1e+05,77840.0529732256,0.221599470267744,22.1599470267744
Illinois,1992,Male,1e+05,64178.184220746,0.358218157792541,35.8218157792541
Illinois,1992,Female,1e+05,78187.7697468449,0.218122302531551,21.8122302531551
Illinois,1993,Male,1e+05,63734.3755642942,0.362656244357058,36.2656244357058
Illinois,1993,Female,1e+05,77776.9075094158,0.222230924905842,22.2230924905842
Illinois,1994,Male,1e+05,63903.2995120541,0.360967004879459,36.0967004879459
Illinois,1994,Female,1e+05,77832.3330451527,0.221676669548473,22.1676669548473
Illinois,1995,Male,1e+05,64362.4843232536,0.356375156767464,35.6375156767464
Illinois,1995,Female,1e+05,77974.204473866,0.22025795526134,22.025795526134
Illinois,1996,Male,1e+05,65656.2171738345,0.343437828261656,34.3437828261656
Illinois,1996,Female,1e+05,78487.534256572,0.21512465743428,21.512465743428
Illinois,1997,Male,1e+05,67066.1667625975,0.329338332374025,32.9338332374025
Illinois,1997,Female,1e+05,79064.9999964722,0.209350000035278,20.9350000035278
Illinois,1998,Male,1e+05,67809.7279616201,0.321902720383799,32.1902720383799
Illinois,1998,Female,1e+05,79224.8899244759,0.207751100755241,20.7751100755241
Illinois,1999,Male,1e+05,67911.8922406747,0.320881077593253,32.0881077593253
Illinois,1999,Female,1e+05,79130.9419185934,0.208690580814066,20.8690580814066
Illinois,2000,Male,1e+05,68731.0376693588,0.312689623306412,31.2689623306412
Illinois,2000,Female,1e+05,79369.8738765962,0.206301261234038,20.6301261234038
Illinois,2001,Male,1e+05,69229.6490435493,0.307703509564507,30.7703509564507
Illinois,2001,Female,1e+05,79485.2090941378,0.205147909058622,20.5147909058622
Illinois,2002,Male,1e+05,69387.8586425308,0.306121413574692,30.6121413574693
Illinois,2002,Female,1e+05,79817.0389244421,0.201829610755579,20.1829610755579
Illinois,2003,Male,1e+05,70054.041577064,0.29945958422936,29.945958422936
Illinois,2003,Female,1e+05,80307.006329762,0.19692993670238,19.692993670238
Illinois,2004,Male,1e+05,71086.9944566377,0.289130055433623,28.9130055433623
Illinois,2004,Female,1e+05,80923.7279776775,0.190762720223225,19.0762720223225
Illinois,2005,Male,1e+05,71326.9303865806,0.286730696134194,28.6730696134194
Illinois,2005,Female,1e+05,81281.8602982169,0.187181397017832,18.7181397017832
Illinois,2006,Male,1e+05,71920.6613526529,0.280793386473471,28.0793386473471
Illinois,2006,Female,1e+05,81655.2028768814,0.183447971231186,18.3447971231186
Illinois,2007,Male,1e+05,72641.0518802175,0.273589481197826,27.3589481197826
Illinois,2007,Female,1e+05,81935.2673436706,0.180647326563294,18.0647326563294
Illinois,2008,Male,1e+05,72746.7967659756,0.272532032340244,27.2532032340244
Illinois,2008,Female,1e+05,81900.620340471,0.18099379659529,18.099379659529
Illinois,2009,Male,1e+05,73404.9213832867,0.265950786167133,26.5950786167133
Illinois,2009,Female,1e+05,82454.6075208276,0.175453924791725,17.5453924791725
Illinois,2010,Male,1e+05,74068.3364579169,0.259316635420831,25.9316635420831
Illinois,2010,Female,1e+05,83067.0080161772,0.169329919838228,16.9329919838228
Illinois,2011,Male,1e+05,74278.6476645991,0.257213523354009,25.7213523354009
